Results - Estimator for roll and pitch angles

Data format:
Timestamp [s]:  Roll [deg]   ,   Pitch [deg]
83.201 s:       -161.952     ,     -4.539
83.211 s:       -162.266     ,     -3.210
83.221 s:       -159.702     ,     -3.922
83.231 s:       -159.154     ,     -4.209
83.241 s:       -159.357     ,     -4.263
83.251 s:       -159.398     ,     -3.935
83.261 s:       -160.494     ,     -4.358
83.271 s:       -161.183     ,     -3.852
83.281 s:       -161.124     ,     -3.656
83.291 s:       -161.213     ,     -3.394
83.301 s:       -161.435     ,     -3.702
83.311 s:       -161.695     ,     -3.443
83.321 s:       -162.518     ,     -3.242
83.331 s:       -161.071     ,     -3.585
83.341 s:       -159.957     ,     -4.310
83.351 s:       -159.041     ,     -4.469
83.361 s:       -160.037     ,     -4.540
83.371 s:       -160.899     ,     -4.096
83.381 s:       -161.035     ,     -3.811
83.391 s:       -160.779     ,     -3.871
83.401 s:       -160.551     ,     -4.403
83.411 s:       -160.697     ,     -4.397
83.421 s:       -160.840     ,     -4.349
83.431 s:       -160.962     ,     -4.101
83.441 s:       -161.184     ,     -3.954
83.451 s:       -160.949     ,     -3.781
83.461 s:       -160.907     ,     -3.927
83.471 s:       -161.066     ,     -3.795
83.481 s:       -161.307     ,     -3.505
83.491 s:       -161.214     ,     -3.919
83.501 s:       -161.418     ,     -3.960
83.511 s:       -161.328     ,     -3.929
83.521 s:       -161.456     ,     -4.158
83.531 s:       -161.177     ,     -4.030
83.541 s:       -161.202     ,     -3.905
83.551 s:       -161.235     ,     -4.121
83.561 s:       -161.129     ,     -4.652
83.571 s:       -161.310     ,     -4.437
83.581 s:       -161.182     ,     -4.611
83.591 s:       -161.456     ,     -4.618
83.601 s:       -161.491     ,     -4.275
83.611 s:       -164.486     ,     -2.956
83.621 s:       -162.236     ,     -4.113
83.631 s:       -161.312     ,     -4.067
83.641 s:       -161.074     ,     -4.250
83.651 s:       -160.711     ,     -5.057
83.661 s:       -160.483     ,     -5.485
83.671 s:       -160.813     ,     -5.598
83.681 s:       -161.294     ,     -5.138
83.691 s:       -161.269     ,     -5.201
83.701 s:       -161.341     ,     -5.013
83.711 s:       -161.437     ,     -5.057
83.721 s:       -161.399     ,     -5.315
83.731 s:       -161.180     ,     -5.044
83.741 s:       -161.657     ,     -5.742
83.751 s:       -161.530     ,     -5.801
83.761 s:       -161.457     ,     -5.729
83.771 s:       -161.384     ,     -5.790
83.781 s:       -161.367     ,     -5.872
83.791 s:       -161.439     ,     -5.848
83.801 s:       -161.768     ,     -5.667
83.811 s:       -161.566     ,     -5.379
83.821 s:       -161.769     ,     -5.240
83.831 s:       -161.603     ,     -5.698
83.841 s:       -161.257     ,     -5.734
83.851 s:       -161.180     ,     -5.735
83.861 s:       -161.200     ,     -5.540
83.871 s:       -161.439     ,     -5.678
83.881 s:       -161.530     ,     -5.708
83.891 s:       -161.475     ,     -5.399
83.901 s:       -161.289     ,     -5.526
83.911 s:       -161.455     ,     -5.375
83.921 s:       -161.436     ,     -5.380
83.931 s:       -161.731     ,     -5.545
83.941 s:       -161.475     ,     -5.742
83.951 s:       -161.143     ,     -5.862
83.961 s:       -161.401     ,     -5.764
83.971 s:       -161.364     ,     -5.793
83.981 s:       -161.659     ,     -5.660
83.991 s:       -161.214     ,     -5.606
84.001 s:       -161.493     ,     -5.773
84.011 s:       -161.309     ,     -5.849
84.021 s:       -161.103     ,     -6.007
84.031 s:       -161.475     ,     -5.817
84.041 s:       -161.065     ,     -5.845
84.051 s:       -161.175     ,     -6.042
84.061 s:       -161.585     ,     -6.223
84.071 s:       -161.363     ,     -6.408
84.081 s:       -161.860     ,     -6.710
84.091 s:       -161.511     ,     -6.631
84.101 s:       -161.640     ,     -7.010
84.111 s:       -161.659     ,     -7.198
84.121 s:       -161.326     ,     -7.149
84.131 s:       -161.511     ,     -7.288
84.141 s:       -161.548     ,     -7.561
84.151 s:       -161.697     ,     -7.748
84.161 s:       -161.475     ,     -8.057
84.171 s:       -161.658     ,     -8.095
84.181 s:       -161.586     ,     -8.379
84.191 s:       -161.001     ,     -7.976
84.201 s:       -161.981     ,     -9.489
84.211 s:       -161.794     ,     -9.229
84.221 s:       -161.679     ,     -8.358
84.231 s:       -162.071     ,     -9.298
84.241 s:       -161.901     ,     -9.629
84.251 s:       -161.881     ,     -9.917
84.261 s:       -161.976     ,     -10.109
84.271 s:       -161.773     ,     -10.517
84.281 s:       -161.643     ,     -11.031
84.291 s:       -161.513     ,     -11.318
84.301 s:       -161.983     ,     -11.273
84.311 s:       -162.000     ,     -11.567
84.321 s:       -161.680     ,     -10.919
84.331 s:       -162.074     ,     -11.503
84.341 s:       -162.395     ,     -12.161
84.351 s:       -161.988     ,     -12.474
84.361 s:       -162.025     ,     -12.450
84.371 s:       -161.869     ,     -12.832
84.381 s:       -161.983     ,     -13.443
84.391 s:       -161.054     ,     -13.769
84.401 s:       -161.501     ,     -15.318
84.411 s:       -161.965     ,     -14.970
84.421 s:       -163.144     ,     -12.910
84.431 s:       -163.286     ,     -11.838
84.441 s:       -162.635     ,     -12.471
84.451 s:       -161.780     ,     -13.968
84.461 s:       -161.410     ,     -15.692
84.471 s:       -161.520     ,     -16.508
84.481 s:       -161.757     ,     -16.702
84.491 s:       -162.066     ,     -16.129
84.501 s:       -162.215     ,     -15.227
84.511 s:       -162.986     ,     -15.338
84.521 s:       -162.806     ,     -15.743
84.531 s:       -162.164     ,     -16.261
84.541 s:       -162.510     ,     -16.735
84.551 s:       -162.130     ,     -17.122
84.561 s:       -162.205     ,     -17.443
84.571 s:       -162.127     ,     -17.783
84.581 s:       -162.347     ,     -18.704
84.591 s:       -162.143     ,     -18.516
84.601 s:       -161.847     ,     -18.149
84.611 s:       -162.336     ,     -18.844
84.621 s:       -162.153     ,     -19.461
84.631 s:       -162.323     ,     -19.894
84.641 s:       -162.113     ,     -20.074
84.651 s:       -162.370     ,     -20.266
84.661 s:       -162.441     ,     -21.014
84.671 s:       -162.183     ,     -21.467
84.681 s:       -162.609     ,     -21.744
84.691 s:       -162.386     ,     -21.935
84.701 s:       -162.537     ,     -22.095
84.711 s:       -162.880     ,     -22.264
84.721 s:       -162.650     ,     -22.560
84.731 s:       -162.189     ,     -22.770
84.741 s:       -162.351     ,     -23.461
84.751 s:       -162.392     ,     -23.908
84.761 s:       -162.724     ,     -23.953
84.771 s:       -163.125     ,     -24.371
84.781 s:       -163.198     ,     -24.594
84.791 s:       -162.803     ,     -25.004
84.801 s:       -163.141     ,     -24.599
84.811 s:       -162.253     ,     -24.885
84.821 s:       -162.647     ,     -25.070
84.831 s:       -162.793     ,     -25.221
84.841 s:       -162.548     ,     -26.621
84.851 s:       -162.254     ,     -26.773
84.861 s:       -162.719     ,     -27.083
84.871 s:       -163.312     ,     -27.509
84.881 s:       -163.959     ,     -27.935
84.891 s:       -163.004     ,     -27.733
84.901 s:       -163.037     ,     -27.801
84.911 s:       -162.880     ,     -28.415
84.921 s:       -162.688     ,     -28.815
84.931 s:       -162.640     ,     -29.294
84.941 s:       -162.690     ,     -29.549
84.951 s:       -162.827     ,     -30.170
84.961 s:       -162.690     ,     -30.850
84.971 s:       -163.472     ,     -30.925
84.981 s:       -163.324     ,     -30.493
84.991 s:       -163.461     ,     -30.911
85.001 s:       -163.679     ,     -30.989
85.011 s:       -163.306     ,     -31.112
85.021 s:       -163.498     ,     -31.235
85.031 s:       -162.970     ,     -31.535
85.041 s:       -163.073     ,     -31.825
85.051 s:       -163.220     ,     -32.465
85.061 s:       -163.066     ,     -32.332
85.071 s:       -163.542     ,     -32.700
85.081 s:       -163.278     ,     -32.425
85.091 s:       -163.080     ,     -32.493
85.101 s:       -163.130     ,     -32.484
85.111 s:       -163.201     ,     -32.781
85.121 s:       -163.511     ,     -32.664
85.131 s:       -163.665     ,     -32.977
85.141 s:       -163.456     ,     -33.031
85.151 s:       -163.239     ,     -33.469
85.161 s:       -163.150     ,     -33.537
85.171 s:       -162.896     ,     -33.318
85.181 s:       -162.946     ,     -33.781
85.191 s:       -163.450     ,     -33.842
85.201 s:       -163.359     ,     -34.046
85.211 s:       -163.844     ,     -33.987
85.221 s:       -163.805     ,     -33.713
85.231 s:       -163.777     ,     -33.738
85.241 s:       -163.411     ,     -33.713
85.251 s:       -162.791     ,     -33.650
85.261 s:       -163.138     ,     -34.277
85.271 s:       -163.321     ,     -34.248
85.281 s:       -163.380     ,     -34.256
85.291 s:       -163.692     ,     -34.190
85.301 s:       -163.340     ,     -34.223
85.311 s:       -163.287     ,     -34.128
85.321 s:       -163.649     ,     -34.106
85.331 s:       -163.505     ,     -33.935
85.341 s:       -163.393     ,     -34.123
85.351 s:       -163.004     ,     -34.263
85.361 s:       -163.182     ,     -34.417
85.371 s:       -163.328     ,     -34.537
85.381 s:       -163.507     ,     -34.643
85.391 s:       -163.454     ,     -34.556
85.401 s:       -163.221     ,     -34.457
85.411 s:       -163.695     ,     -34.723
85.421 s:       -163.661     ,     -34.116
85.431 s:       -163.893     ,     -34.549
85.441 s:       -163.183     ,     -34.558
85.451 s:       -162.924     ,     -34.763
85.461 s:       -162.976     ,     -34.954
85.471 s:       -163.149     ,     -34.676
85.481 s:       -163.549     ,     -34.920
85.491 s:       -163.303     ,     -35.038
85.501 s:       -163.597     ,     -35.055
85.511 s:       -163.470     ,     -35.140
85.521 s:       -163.854     ,     -35.275
85.531 s:       -163.725     ,     -35.558
85.541 s:       -163.410     ,     -35.141
85.551 s:       -163.229     ,     -35.081
85.561 s:       -162.880     ,     -35.497
85.571 s:       -163.047     ,     -35.272
85.581 s:       -163.497     ,     -35.611
85.591 s:       -163.507     ,     -35.785
85.601 s:       -163.502     ,     -35.937
85.611 s:       -163.414     ,     -35.913
85.621 s:       -163.786     ,     -35.836
85.631 s:       -163.053     ,     -35.990
85.641 s:       -163.439     ,     -35.682
85.651 s:       -163.069     ,     -36.083
85.661 s:       -163.126     ,     -36.567
85.671 s:       -163.676     ,     -36.415
85.681 s:       -163.709     ,     -36.706
85.691 s:       -163.736     ,     -36.274
85.701 s:       -163.636     ,     -36.484
85.711 s:       -163.567     ,     -36.475
85.721 s:       -163.640     ,     -36.282
85.731 s:       -163.431     ,     -36.733
85.741 s:       -163.717     ,     -36.630
85.751 s:       -163.341     ,     -36.413
85.761 s:       -163.275     ,     -36.810
85.771 s:       -163.594     ,     -37.110
85.781 s:       -163.730     ,     -36.856
85.791 s:       -164.052     ,     -37.005
85.801 s:       -163.763     ,     -36.693
85.811 s:       -163.430     ,     -36.548
85.821 s:       -163.320     ,     -36.478
85.831 s:       -163.653     ,     -36.648
85.841 s:       -163.758     ,     -36.749
85.851 s:       -163.164     ,     -37.170
85.861 s:       -163.913     ,     -36.847
85.871 s:       -163.833     ,     -37.073
85.881 s:       -163.170     ,     -37.096
85.891 s:       -163.697     ,     -36.709
85.901 s:       -163.610     ,     -37.008
85.911 s:       -163.741     ,     -36.852
85.921 s:       -163.574     ,     -37.052
85.931 s:       -163.437     ,     -36.805
85.941 s:       -163.608     ,     -36.640
85.951 s:       -163.735     ,     -36.848
85.961 s:       -163.794     ,     -36.656
85.971 s:       -163.657     ,     -36.775
85.981 s:       -163.465     ,     -36.788
85.991 s:       -163.198     ,     -36.720
86.001 s:       -163.233     ,     -36.775
86.011 s:       -163.689     ,     -36.647
86.021 s:       -163.520     ,     -36.756
86.031 s:       -163.875     ,     -36.323
86.041 s:       -163.509     ,     -37.220
86.051 s:       -163.479     ,     -36.822
86.061 s:       -163.528     ,     -36.819
86.071 s:       -163.451     ,     -36.654
86.081 s:       -163.581     ,     -36.703
86.091 s:       -163.452     ,     -36.976
86.101 s:       -163.717     ,     -36.630
86.111 s:       -163.520     ,     -36.848
86.121 s:       -163.617     ,     -36.934
86.131 s:       -163.678     ,     -36.972
86.141 s:       -163.118     ,     -36.723
86.151 s:       -163.493     ,     -37.001
86.161 s:       -163.836     ,     -37.004
86.171 s:       -163.785     ,     -37.305
86.181 s:       -163.520     ,     -36.894
86.191 s:       -163.424     ,     -36.991
86.201 s:       -163.219     ,     -36.779
86.211 s:       -163.453     ,     -37.159
86.221 s:       -163.744     ,     -37.096
86.231 s:       -163.528     ,     -36.911
86.241 s:       -163.581     ,     -36.795
86.251 s:       -163.519     ,     -36.525
86.261 s:       -163.513     ,     -36.831
86.271 s:       -163.855     ,     -36.925
86.281 s:       -163.391     ,     -37.029
86.291 s:       -163.609     ,     -36.825
86.301 s:       -163.479     ,     -36.868
86.311 s:       -163.467     ,     -37.195
86.321 s:       -163.669     ,     -36.772
86.331 s:       -163.758     ,     -36.703
86.341 s:       -163.301     ,     -36.822
86.351 s:       -163.826     ,     -36.712
86.361 s:       -163.103     ,     -36.680
86.371 s:       -163.669     ,     -36.588
86.381 s:       -163.541     ,     -37.090
86.391 s:       -163.500     ,     -36.835
86.401 s:       -163.204     ,     -36.690
86.411 s:       -163.806     ,     -36.561
86.421 s:       -163.767     ,     -36.857
86.431 s:       -163.452     ,     -36.884
86.441 s:       -163.698     ,     -36.755
86.451 s:       -163.460     ,     -37.039
86.461 s:       -163.903     ,     -36.738
86.471 s:       -163.786     ,     -36.686
86.481 s:       -163.439     ,     -36.934
86.491 s:       -163.439     ,     -36.888
86.501 s:       -163.171     ,     -36.736
86.511 s:       -163.301     ,     -36.694
86.521 s:       -163.513     ,     -36.923
86.531 s:       -163.385     ,     -37.191
86.541 s:       -163.649     ,     -36.621
86.551 s:       -163.416     ,     -36.562
86.561 s:       -163.964     ,     -36.329
86.571 s:       -163.650     ,     -36.851
86.581 s:       -163.560     ,     -36.690
86.591 s:       -163.649     ,     -36.713
86.601 s:       -163.465     ,     -36.971
86.611 s:       -163.758     ,     -36.932
86.621 s:       -163.669     ,     -36.542
86.631 s:       -163.637     ,     -36.716
86.641 s:       -163.637     ,     -36.762
86.651 s:       -163.438     ,     -36.796
86.661 s:       -163.444     ,     -36.592
86.671 s:       -163.343     ,     -37.032
86.681 s:       -163.721     ,     -36.748
86.691 s:       -163.561     ,     -36.965
86.701 s:       -163.601     ,     -36.808
86.711 s:       -163.618     ,     -37.117
86.721 s:       -163.658     ,     -36.959
86.731 s:       -163.649     ,     -36.713
86.741 s:       -163.444     ,     -36.730
86.751 s:       -163.597     ,     -36.921
86.761 s:       -163.431     ,     -36.687
86.771 s:       -163.766     ,     -36.673
86.781 s:       -163.416     ,     -36.562
86.791 s:       -163.205     ,     -36.828
86.801 s:       -163.638     ,     -36.993
86.811 s:       -163.689     ,     -36.739
86.821 s:       -163.679     ,     -37.064
86.831 s:       -163.796     ,     -36.979
86.841 s:       -163.362     ,     -36.584
86.851 s:       -163.589     ,     -36.766
86.861 s:       -163.529     ,     -37.141
86.871 s:       -163.707     ,     -37.048
86.881 s:       -163.528     ,     -36.773
86.891 s:       -163.308     ,     -36.932
86.901 s:       -163.904     ,     -36.968
86.911 s:       -163.465     ,     -36.971
86.921 s:       -163.876     ,     -36.506
86.931 s:       -163.321     ,     -36.789
86.941 s:       -163.569     ,     -36.891
86.951 s:       -163.239     ,     -36.922
86.961 s:       -163.545     ,     -36.749
86.971 s:       -163.573     ,     -36.824
86.981 s:       -163.432     ,     -36.963
86.991 s:       -163.549     ,     -37.016
87.001 s:       -163.411     ,     -36.904
87.011 s:       -163.355     ,     -36.661
87.021 s:       -163.945     ,     -36.926
87.031 s:       -163.699     ,     -37.122
87.041 s:       -163.321     ,     -36.789
87.051 s:       -163.389     ,     -36.660
87.061 s:       -163.419     ,     -37.060
87.071 s:       -163.568     ,     -36.660
87.081 s:       -163.396     ,     -36.641
87.091 s:       -163.171     ,     -36.782
87.101 s:       -163.328     ,     -36.677
87.111 s:       -163.560     ,     -36.736
87.121 s:       -163.515     ,     -36.776
87.131 s:       -163.356     ,     -36.790
87.141 s:       -163.398     ,     -37.001
87.151 s:       -163.484     ,     -36.480
87.161 s:       -163.701     ,     -36.736
87.171 s:       -163.464     ,     -36.697
87.181 s:       -163.621     ,     -36.821
87.191 s:       -163.552     ,     -36.397
87.201 s:       -163.499     ,     -36.697
87.211 s:       -163.555     ,     -36.663
87.221 s:       -163.638     ,     -36.901
87.231 s:       -163.777     ,     -36.670
87.241 s:       -163.422     ,     -36.544
87.251 s:       -163.629     ,     -36.700
87.261 s:       -163.775     ,     -36.828
87.271 s:       -164.080     ,     -36.737
87.281 s:       -163.560     ,     -36.459
87.291 s:       -163.313     ,     -36.403
87.301 s:       -163.388     ,     -36.349
87.311 s:       -163.560     ,     -36.736
87.321 s:       -163.564     ,     -36.488
87.331 s:       -163.504     ,     -36.355
87.341 s:       -163.218     ,     -36.549
87.351 s:       -163.313     ,     -36.449
87.361 s:       -163.423     ,     -36.578
87.371 s:       -163.504     ,     -36.585
87.381 s:       -163.600     ,     -36.347
87.391 s:       -163.040     ,     -36.456
87.401 s:       -163.355     ,     -36.522
87.411 s:       -163.205     ,     -36.828
87.421 s:       -164.021     ,     -36.156
87.431 s:       -163.726     ,     -36.693
87.441 s:       -163.779     ,     -36.331
87.451 s:       -162.996     ,     -36.289
87.461 s:       -163.246     ,     -36.407
87.471 s:       -163.866     ,     -36.692
87.481 s:       -163.886     ,     -36.413
87.491 s:       -163.334     ,     -36.307
87.501 s:       -164.309     ,     -36.192
87.511 s:       -163.556     ,     -36.197
87.521 s:       -163.992     ,     -36.466
87.531 s:       -163.689     ,     -36.555
87.541 s:       -163.636     ,     -36.206
87.551 s:       -163.631     ,     -35.813
87.561 s:       -163.345     ,     -35.807
87.571 s:       -163.299     ,     -35.720
87.581 s:       -163.705     ,     -35.743
87.591 s:       -163.744     ,     -35.817
87.601 s:       -163.819     ,     -35.655
87.611 s:       -163.543     ,     -35.375
87.621 s:       -163.724     ,     -35.481
87.631 s:       -164.131     ,     -34.700
87.641 s:       -163.874     ,     -34.675
87.651 s:       -163.837     ,     -34.548
87.661 s:       -163.584     ,     -34.519
87.671 s:       -163.439     ,     -34.258
87.681 s:       -163.234     ,     -33.750
87.691 s:       -163.940     ,     -34.352
87.701 s:       -163.972     ,     -34.196
87.711 s:       -162.543     ,     -33.195
87.721 s:       -163.198     ,     -33.119
87.731 s:       -163.787     ,     -33.344
87.741 s:       -163.303     ,     -32.272
87.751 s:       -163.340     ,     -31.904
87.761 s:       -163.722     ,     -31.293
87.771 s:       -163.377     ,     -30.538
87.781 s:       -163.476     ,     -29.774
87.791 s:       -163.304     ,     -30.073
87.801 s:       -163.139     ,     -29.762
87.811 s:       -163.518     ,     -29.461
87.821 s:       -163.100     ,     -29.215
87.831 s:       -162.982     ,     -28.793
87.841 s:       -163.122     ,     -28.511
87.851 s:       -162.714     ,     -28.114
87.861 s:       -163.053     ,     -27.464
87.871 s:       -162.708     ,     -27.120
87.881 s:       -163.095     ,     -27.090
87.891 s:       -163.084     ,     -26.517
87.901 s:       -162.843     ,     -26.208
87.911 s:       -162.931     ,     -25.389
87.921 s:       -162.837     ,     -24.985
87.931 s:       -163.091     ,     -24.692
87.941 s:       -162.910     ,     -24.260
87.951 s:       -162.882     ,     -24.080
87.961 s:       -162.741     ,     -23.804
87.971 s:       -162.349     ,     -23.702
87.981 s:       -162.578     ,     -23.430
87.991 s:       -162.422     ,     -22.569
88.001 s:       -162.628     ,     -22.199
88.011 s:       -162.223     ,     -21.707
88.021 s:       -161.908     ,     -20.870
88.031 s:       -162.320     ,     -20.612
88.041 s:       -162.607     ,     -19.974
88.051 s:       -162.514     ,     -19.686
88.061 s:       -162.686     ,     -19.204
88.071 s:       -162.196     ,     -18.787
88.081 s:       -161.904     ,     -18.263
88.091 s:       -161.823     ,     -17.499
88.101 s:       -161.991     ,     -16.692
88.111 s:       -161.901     ,     -16.707
88.121 s:       -162.414     ,     -16.705
88.131 s:       -161.839     ,     -15.436
88.141 s:       -161.896     ,     -15.608
88.151 s:       -162.100     ,     -14.828
88.161 s:       -161.856     ,     -14.870
88.171 s:       -162.084     ,     -14.889
88.181 s:       -161.949     ,     -14.230
88.191 s:       -161.893     ,     -14.046
88.201 s:       -161.835     ,     -13.376
88.211 s:       -161.645     ,     -13.179
88.221 s:       -162.096     ,     -13.395
88.231 s:       -161.890     ,     -12.659
88.241 s:       -161.758     ,     -12.209
88.251 s:       -162.329     ,     -12.340
88.261 s:       -161.959     ,     -11.818
88.271 s:       -161.883     ,     -11.639
88.281 s:       -161.253     ,     -11.664
88.291 s:       -161.550     ,     -11.389
88.301 s:       -162.050     ,     -11.482
88.311 s:       -161.829     ,     -10.861
88.321 s:       -161.734     ,     -9.904
88.331 s:       -161.774     ,     -9.667
88.341 s:       -161.586     ,     -9.034
88.351 s:       -161.586     ,     -8.747
88.361 s:       -161.997     ,     -8.728
88.371 s:       -161.235     ,     -8.283
88.381 s:       -161.124     ,     -7.878
88.391 s:       -161.438     ,     -7.680
88.401 s:       -161.530     ,     -7.338
88.411 s:       -161.273     ,     -6.358
88.421 s:       -160.962     ,     -6.225
88.431 s:       -161.364     ,     -6.425
88.441 s:       -161.841     ,     -6.065
88.451 s:       -161.603     ,     -5.507
88.461 s:       -161.454     ,     -5.159
88.471 s:       -161.344     ,     -5.123
88.481 s:       -161.511     ,     -5.591
88.491 s:       -161.675     ,     -5.052
88.501 s:       -161.511     ,     -4.405
88.511 s:       -161.366     ,     -4.467
88.521 s:       -160.838     ,     -4.019
88.531 s:       -160.962     ,     -3.871
88.541 s:       -161.675     ,     -4.035
88.551 s:       -161.638     ,     -2.881
88.561 s:       -161.203     ,     -2.178
88.571 s:       -160.538     ,     -2.204
88.581 s:       -160.541     ,     -1.850
88.591 s:       -161.289     ,     -0.872
88.601 s:       -161.201     ,     -0.230
88.611 s:       -161.383     ,     -0.000
88.621 s:       -160.467     ,     0.521
88.631 s:       -160.776     ,     1.335
88.641 s:       -161.253     ,     2.032
88.651 s:       -161.121     ,     2.163
88.661 s:       -160.567     ,     2.338
88.671 s:       -160.691     ,     2.411
88.681 s:       -161.137     ,     2.233
88.691 s:       -161.195     ,     3.397
88.701 s:       -160.788     ,     3.917
88.711 s:       -160.860     ,     4.569
88.721 s:       -160.363     ,     4.846
88.731 s:       -160.382     ,     4.725
88.741 s:       -161.146     ,     4.433
88.751 s:       -161.048     ,     4.613
88.761 s:       -160.367     ,     4.831
88.771 s:       -160.642     ,     5.071
88.781 s:       -160.697     ,     4.841
88.791 s:       -161.346     ,     4.803
88.801 s:       -160.805     ,     5.310
88.811 s:       -161.102     ,     5.794
88.821 s:       -160.492     ,     6.764
88.831 s:       -160.719     ,     6.492
88.841 s:       -160.879     ,     6.043
88.851 s:       -160.600     ,     6.489
88.861 s:       -160.198     ,     6.405
88.871 s:       -160.483     ,     6.647
88.881 s:       -160.803     ,     6.856
88.891 s:       -160.815     ,     6.576
88.901 s:       -160.908     ,     6.566
88.911 s:       -160.257     ,     6.732
88.921 s:       -160.578     ,     7.449
88.931 s:       -160.806     ,     7.181
88.941 s:       -160.900     ,     7.285
88.951 s:       -160.532     ,     6.801
88.961 s:       -160.363     ,     6.873
88.971 s:       -160.033     ,     7.089
88.981 s:       -160.242     ,     7.347
88.991 s:       -161.029     ,     7.340
89.001 s:       -160.840     ,     7.329
89.011 s:       -160.529     ,     7.399
89.021 s:       -160.088     ,     7.264
89.031 s:       -160.657     ,     7.265
89.041 s:       -161.030     ,     7.398
89.051 s:       -160.634     ,     7.800
89.061 s:       -160.637     ,     7.890
89.071 s:       -160.368     ,     7.887
89.081 s:       -160.821     ,     7.974
89.091 s:       -160.695     ,     7.695
89.101 s:       -160.539     ,     7.443
89.111 s:       -160.379     ,     7.412
89.121 s:       -160.049     ,     7.566
89.131 s:       -160.643     ,     7.438
89.141 s:       -161.049     ,     7.563
89.151 s:       -161.123     ,     7.788
89.161 s:       -160.969     ,     7.815
89.171 s:       -160.555     ,     8.120
89.181 s:       -160.808     ,     7.790
89.191 s:       -160.723     ,     8.127
89.201 s:       -160.630     ,     7.855
89.211 s:       -160.344     ,     7.859
89.221 s:       -160.487     ,     8.016
89.231 s:       -160.617     ,     7.782
89.241 s:       -160.684     ,     7.686
89.251 s:       -160.904     ,     7.811
89.261 s:       -160.679     ,     7.850
89.271 s:       -160.301     ,     7.842
89.281 s:       -160.451     ,     7.890
89.291 s:       -160.715     ,     7.918
89.301 s:       -161.016     ,     7.620
89.311 s:       -160.380     ,     7.581
89.321 s:       -160.522     ,     7.331
89.331 s:       -160.936     ,     7.410
89.341 s:       -160.902     ,     7.893
89.351 s:       -160.731     ,     8.108
89.361 s:       -160.104     ,     7.856
89.371 s:       -160.487     ,     7.727
89.381 s:       -160.849     ,     7.922
89.391 s:       -160.517     ,     7.646
89.401 s:       -160.613     ,     7.667
89.411 s:       -160.044     ,     7.417
89.421 s:       -160.431     ,     7.840
89.431 s:       -160.562     ,     7.722
89.441 s:       -160.861     ,     7.760
89.451 s:       -160.844     ,     7.743
89.461 s:       -160.415     ,     7.707
89.471 s:       -160.467     ,     7.734
89.481 s:       -160.643     ,     7.323
89.491 s:       -161.049     ,     7.448
89.501 s:       -160.640     ,     7.808
89.511 s:       -160.532     ,     7.318
89.521 s:       -160.214     ,     7.516
89.531 s:       -160.662     ,     7.661
89.541 s:       -160.607     ,     7.830
89.551 s:       -160.431     ,     8.071
89.561 s:       -160.787     ,     7.880
89.571 s:       -160.411     ,     7.731
89.581 s:       -160.756     ,     7.649
89.591 s:       -160.791     ,     7.314
89.601 s:       -160.770     ,     7.460
89.611 s:       -160.584     ,     7.459
89.621 s:       -160.415     ,     7.534
89.631 s:       -160.584     ,     7.517
89.641 s:       -160.808     ,     7.790
89.651 s:       -160.808     ,     7.733
89.661 s:       -160.148     ,     7.645
89.671 s:       -160.451     ,     7.774
89.681 s:       -160.825     ,     7.865
89.691 s:       -161.087     ,     7.836
89.701 s:       -160.465     ,     7.676
89.711 s:       -160.073     ,     7.477
89.721 s:       -159.994     ,     7.678
89.731 s:       -160.698     ,     7.670
89.741 s:       -161.122     ,     7.871
89.751 s:       -160.637     ,     8.006
89.761 s:       -160.693     ,     8.124
89.771 s:       -160.546     ,     7.935
89.781 s:       -160.873     ,     7.525
89.791 s:       -160.887     ,     7.565
89.801 s:       -160.144     ,     7.612
89.811 s:       -160.214     ,     7.746
89.821 s:       -160.190     ,     7.663
89.831 s:       -160.999     ,     7.603
89.841 s:       -160.883     ,     7.900
89.851 s:       -160.695     ,     7.925
89.861 s:       -160.320     ,     7.950
89.871 s:       -160.399     ,     7.804
89.881 s:       -160.679     ,     7.563
89.891 s:       -160.668     ,     7.726
89.901 s:       -160.808     ,     7.733
89.911 s:       -160.305     ,     7.528
89.921 s:       -160.324     ,     7.694
89.931 s:       -160.974     ,     7.626
89.941 s:       -160.734     ,     7.565
89.951 s:       -160.601     ,     7.822
89.961 s:       -160.205     ,     7.854
89.971 s:       -160.344     ,     7.859
89.981 s:       -160.513     ,     7.613
89.991 s:       -161.076     ,     7.777
90.001 s:       -160.258     ,     7.421
90.011 s:       -159.948     ,     7.486
90.021 s:       -160.565     ,     7.582
90.031 s:       -161.291     ,     7.575
90.041 s:       -160.936     ,     7.813
90.051 s:       -160.745     ,     7.805
90.061 s:       -160.044     ,     7.648
90.071 s:       -160.673     ,     7.727
90.081 s:       -160.626     ,     7.651
90.091 s:       -160.912     ,     7.487
90.101 s:       -160.376     ,     7.664
90.111 s:       -160.054     ,     8.037
90.121 s:       -160.881     ,     7.983
90.131 s:       -160.659     ,     7.858
90.141 s:       -160.887     ,     7.679
90.151 s:       -160.588     ,     7.837
90.161 s:       -160.079     ,     7.946
90.171 s:       -160.861     ,     7.876
90.181 s:       -160.898     ,     8.116
90.191 s:       -160.994     ,     8.078
90.201 s:       -160.809     ,     8.192
90.211 s:       -160.250     ,     8.044
90.221 s:       -160.533     ,     7.835
90.231 s:       -160.620     ,     7.757
90.241 s:       -160.845     ,     7.800
